frequency (Hz),total pressure/forwards pressure,acoustic impedance at measurement point (z_total = z_ec + z_me)
2218.218218218218,0.871847993903405,(130000000+406797887.70943207j)
2221.7217217217217,0.8686005770205445,(130000000+407569562.4715601j)
2225.225225225225,0.8653501684279931,(130000000+408341034.02405477j)
2228.7287287287286,0.8620967805921546,(130000000+409112303.32523656j)
2232.2322322322325,0.858840425971613,(130000000+409883371.3274099j)
2235.735735735736,0.8555811170172818,(130000000+410654238.9769099j)
2239.2392392392394,0.8523188661725473,(130000000+411424907.21414924j)
2242.742742742743,0.8490536858734176,(130000000+412195376.9736642j)
2246.2462462462463,0.8457855885486626,(130000000+412965649.18416095j)
2249.7497497497498,0.8425145866199566,(130000000+413735724.7685602j)
2253.253253253253,0.8392406925020139,(130000000+414505604.64404273j)
2256.7567567567567,0.8359639186027293,(130000000+415275289.7220939j)
2260.26026026026,0.83268427732331,(130000000+416044780.9085477j)
2263.7637637637636,0.8294017810584076,(130000000+416814079.1036303j)
2267.267267267267,0.8261164421962517,(130000000+417583185.20200384j)
2270.770770770771,0.8228282731187752,(130000000+418352100.09280896j)
2274.2742742742744,0.8195372862017458,(130000000+419120824.6597071j)
2277.777777777778,0.8162434938148857,(130000000+419889359.7809234j)
2281.2812812812813,0.8129469083219987,(130000000+420657706.3292882j)
2284.7847847847847,0.8096475420810909,(130000000+421425865.1722775j)
2288.288288288288,0.8063454074444892,(130000000+422193837.17205536j)
2291.791791791792,0.8030405167589613,(130000000+422961623.1855137j)
2295.2952952952955,0.7997328823658318,(130000000+423729224.06431186j)
2298.798798798799,0.796422516601095,(130000000+424496640.6549186j)
2302.3023023023025,0.7931094317955305,(130000000+425263873.79864925j)
2305.805805805806,0.7897936402748121,(130000000+426030924.3317063j)
2309.3093093093094,0.786475154359621,(130000000+426797793.08521754j)
2312.812812812813,0.7831539863657512,(130000000+427564480.885275j)
2316.3163163163163,0.7798301486042186,(130000000+428330988.5529724j)
2319.8198198198197,0.7765036533813645,(130000000+429097316.9044434j)
2323.323323323323,0.7731745129989605,(130000000+429863466.75089914j)
2326.8268268268266,0.7698427397543114,(130000000+430629438.89866436j)
2330.33033033033,0.7665083459403561,(130000000+431395234.1492153j)
2333.833833833834,0.7631713438457655,(130000000+432160853.29921544j)
2337.3373373373374,0.7598317457550448,(130000000+432926297.14055127j)
2340.840840840841,0.756489563948625,(130000000+433691566.4603692j)
2344.3443443443443,0.7531448107029647,(130000000+434456662.04110974j)
2347.847847847848,0.7497974982906389,(130000000+435221584.66054314j)
2351.3513513513512,0.7464476389804369,(130000000+435986335.0918042j)
2354.854854854855,0.7430952450374492,(130000000+436750914.103427j)
2358.3583583583586,0.7397403287231651,(130000000+437515322.45937824j)
2361.861861861862,0.7363829022955559,(130000000+438279560.91909194j)
2365.3653653653655,0.7330229780091662,(130000000+439043630.2375029j)
2368.868868868869,0.7296605681152,(130000000+439807531.16507953j)
2372.3723723723724,0.7262956848616097,(130000000+440571264.44785696j)
2375.875875875876,0.7229283404931771,(130000000+441334830.82747054j)
2379.3793793793793,0.719558547251602,(130000000+442098231.0411867j)
2382.8828828828828,0.7161863173755809,(130000000+442861465.8219364j)
2386.386386386386,0.7128116631008932,(130000000+443624535.8983464j)
2389.8898898898897,0.7094345966604786,(130000000+444387441.9947709j)
2393.3933933933936,0.7060551302845202,(130000000+445150184.8313227j)
2396.896896896897,0.7026732762005237,(130000000+445912765.1239044j)
2400.4004004004005,0.6992890466333931,(130000000+446675183.58423895j)
2403.903903903904,0.6959024538055114,(130000000+447437440.9199001j)
2407.4074074074074,0.6925135099368157,(130000000+448199537.83434296j)
2410.910910910911,0.6891222272448735,(130000000+448961475.0269333j)
2414.4144144144143,0.6857286179449588,(130000000+449723253.19297767j)
2417.917917917918,0.6823326942501245,(130000000+450484873.023753j)
2421.4214214214217,0.6789344683712795,(130000000+451246335.20653474j)
2424.924924924925,0.6755339525172592,(130000000+452007640.42462707j)
2428.4284284284286,0.6721311588948975,(130000000+452768789.3573908j)
2431.931931931932,0.6687260997091016,(130000000+453529782.68027186j)
2435.4354354354355,0.6653187871629196,(130000000+454290621.0648295j)
2438.938938938939,0.6619092334576155,(130000000+455051305.17876446j)
2442.4424424424424,0.6584974507927348,(130000000+455811835.685946j)
